"MacroTrends Data Download"
"XOM - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1970-01-02,0.5795,0.5818,0.5782,0.5818,1174400
1970-01-05,0.5818,0.5912,0.5806,0.5912,1881600
1970-01-06,0.5912,0.5924,0.5842,0.5900,1232000
1970-01-07,0.5900,0.5900,0.5854,0.5865,918400
1970-01-08,0.5865,0.5912,0.5842,0.5876,1075200
1970-01-09,0.5876,0.5900,0.5854,0.5900,1072000
1970-01-12,0.5900,0.5912,0.5854,0.5854,892800
1970-01-13,0.5854,0.5888,0.5830,0.5830,1248000
1970-01-14,0.5830,0.5842,0.5806,0.5842,1328000
1970-01-15,0.5842,0.5842,0.5771,0.5782,1206400
1970-01-16,0.5782,0.5818,0.5782,0.5806,1100800
1970-01-19,0.5806,0.5818,0.5771,0.5806,700800
1970-01-20,0.5806,0.5842,0.5782,0.5782,1241600
1970-01-21,0.5782,0.5818,0.5771,0.5771,841600
1970-01-22,0.5771,0.5782,0.5724,0.5736,1382400
1970-01-23,0.5736,0.5736,0.5643,0.5654,1878400
1970-01-26,0.5654,0.5677,0.5630,0.5666,1043200
1970-01-27,0.5643,0.5643,0.5583,0.5630,2054400
1970-01-28,0.5630,0.5630,0.5443,0.5455,1488000
1970-01-29,0.5407,0.5407,0.5337,0.5337,1548800
1970-01-30,0.5325,0.5325,0.5255,0.5291,2172800
1970-02-02,0.5291,0.5291,0.5255,0.5255,2755200
1970-02-03,0.5255,0.5396,0.5232,0.5361,2572800
1970-02-04,0.5361,0.5372,0.5325,0.5349,2003200
1970-02-05,0.5349,0.5349,0.5325,0.5337,1676800
1970-02-06,0.5267,0.5267,0.5197,0.5208,1635200
1970-02-09,0.5208,0.5232,0.5173,0.5185,1398400
1970-02-10,0.5161,0.5161,0.4950,0.4997,2777600
1970-02-11,0.4997,0.5032,0.4927,0.5032,2316800
1970-02-12,0.5020,0.5020,0.4833,0.4903,2611200
1970-02-13,0.4903,0.4915,0.4833,0.4880,2380800
1970-02-16,0.4762,0.4762,0.4704,0.4728,3497600
1970-02-17,0.4728,0.4728,0.4680,0.4704,3078400
1970-02-18,0.4762,0.4997,0.4762,0.4961,4438400
1970-02-19,0.5032,0.5126,0.5032,0.5032,3376000
1970-02-20,0.5032,0.5185,0.4974,0.5173,4480000
1970-02-24,0.5173,0.5325,0.5138,0.5149,3750400
1970-02-25,0.5149,0.5243,0.4974,0.5232,4771200
1970-02-26,0.5185,0.5185,0.5055,0.5080,3705600
1970-02-27,0.5080,0.5149,0.5067,0.5067,4137600
1970-03-02,0.5067,0.5149,0.5020,0.5020,5107200
1970-03-03,0.5020,0.5044,0.4961,0.4997,5152000
1970-03-04,0.4997,0.5044,0.4997,0.5020,4838400
1970-03-05,0.5020,0.5103,0.5020,0.5067,4912000
1970-03-06,0.5044,0.5044,0.4986,0.5020,4780800
1970-03-09,0.5009,0.5009,0.4961,0.4961,7699200
1970-03-10,0.4961,0.5080,0.4927,0.5055,5878400
1970-03-11,0.5103,0.5161,0.5103,0.5149,3638400
1970-03-12,0.5149,0.5149,0.5067,0.5126,2841600
1970-03-13,0.5126,0.5126,0.5080,0.5126,2582400
1970-03-16,0.5126,0.5126,0.5044,0.5114,2028800
1970-03-17,0.5114,0.5126,0.5067,0.5114,1520000
1970-03-18,0.5114,0.5232,0.5114,0.5161,1958400
1970-03-19,0.5161,0.5208,0.5149,0.5161,1904000
1970-03-20,0.5161,0.5185,0.5138,0.5185,1257600
1970-03-23,0.5185,0.5197,0.5138,0.5173,931200
1970-03-24,0.5185,0.5267,0.5185,0.5255,950400
1970-03-25,0.5267,0.5396,0.5267,0.5372,2720000
1970-03-26,0.5372,0.5407,0.5349,0.5385,1932800
1970-03-30,0.5385,0.5431,0.5361,0.5419,1523200
1970-03-31,0.5407,0.5407,0.5361,0.5372,1728000
1970-04-01,0.5385,0.5407,0.5385,0.5396,1168000
1970-04-02,0.5396,0.5431,0.5372,0.5396,1664000
1970-04-03,0.5396,0.5419,0.5349,0.5419,1219200
1970-04-06,0.5407,0.5407,0.5349,0.5385,1100800
1970-04-07,0.5385,0.5385,0.5255,0.5279,2217600
1970-04-08,0.5279,0.5291,0.5219,0.5279,902400
1970-04-09,0.5279,0.5337,0.5279,0.5302,896000
1970-04-10,0.5302,0.5302,0.5255,0.5255,944000
1970-04-13,0.5255,0.5279,0.5243,0.5243,1081600
1970-04-14,0.5243,0.5255,0.5185,0.5243,1174400
1970-04-15,0.5243,0.5279,0.5232,0.5255,748800
1970-04-16,0.5255,0.5255,0.5185,0.5185,1577600
1970-04-17,0.5173,0.5173,0.5067,0.5080,2560000
1970-04-20,0.5067,0.5067,0.5009,0.5044,1132800
1970-04-21,0.5067,0.5103,0.5067,0.5091,1113600
1970-04-22,0.5091,0.5138,0.5067,0.5114,1212800
1970-04-23,0.5114,0.5126,0.5091,0.5114,1030400
1970-04-24,0.5114,0.5114,0.5055,0.5103,1257600
1970-04-27,0.5103,0.5185,0.5044,0.5044,1833600
1970-04-28,0.5044,0.5067,0.4997,0.5032,1472000
1970-04-29,0.5032,0.5103,0.5009,0.5067,1987200
1970-04-30,0.5067,0.5091,0.5009,0.5032,1916800
1970-05-01,0.5032,0.5091,0.5009,0.5067,902400
1970-05-04,0.5067,0.5067,0.4997,0.5044,787200
1970-05-05,0.5044,0.5055,0.4997,0.5044,1456000
1970-05-06,0.5044,0.5103,0.5009,0.5103,2384000
1970-05-07,0.5080,0.5080,0.5009,0.5020,1168000
1970-05-08,0.5020,0.5032,0.4974,0.4974,1484800
1970-05-11,0.4974,0.4986,0.4938,0.4950,1078400
1970-05-12,0.4938,0.4938,0.4880,0.4927,2352000
1970-05-13,0.4903,0.4903,0.4822,0.4844,1571200
1970-05-14,0.4844,0.4892,0.4833,0.4867,1612800
1970-05-15,0.4867,0.5055,0.4856,0.5020,2160000
1970-05-18,0.5020,0.5080,0.4986,0.5067,1270400
1970-05-19,0.5055,0.5055,0.4961,0.4961,2076800
1970-05-20,0.4961,0.4974,0.4938,0.4950,1225600
1970-05-21,0.4938,0.4938,0.4880,0.4927,1651200
1970-05-22,0.4927,0.4986,0.4892,0.4938,1484800
1970-05-25,0.4927,0.4927,0.4809,0.4809,1648000
1970-05-26,0.4809,0.4903,0.4798,0.4822,2124800
1970-05-27,0.4822,0.5020,0.4822,0.4997,2323200
1970-05-28,0.5032,0.5185,0.5032,0.5185,3852800
1970-05-29,0.5185,0.5337,0.5126,0.5325,2012800
1970-06-01,0.5325,0.5337,0.5208,0.5337,1824000
1970-06-02,0.5337,0.5361,0.5219,0.5337,2179200
1970-06-03,0.5337,0.5337,0.5279,0.5337,1817600
1970-06-04,0.5337,0.5337,0.5219,0.5219,2028800
1970-06-05,0.5185,0.5185,0.5091,0.5114,1692800
1970-06-08,0.5114,0.5185,0.5080,0.5103,1936000
1970-06-09,0.5103,0.5149,0.5103,0.5114,739200
1970-06-10,0.5114,0.5126,0.5067,0.5080,1497600
1970-06-11,0.5080,0.5103,0.5044,0.5080,1228800
1970-06-12,0.5080,0.5114,0.5044,0.5103,688000
1970-06-15,0.5103,0.5208,0.5067,0.5114,1011200
1970-06-16,0.5114,0.5267,0.5103,0.5232,1171200
1970-06-17,0.5232,0.5291,0.5219,0.5243,947200
1970-06-18,0.5243,0.5361,0.5208,0.5302,995200
1970-06-19,0.5313,0.5419,0.5313,0.5385,1436800
1970-06-22,0.5385,0.5385,0.5291,0.5372,1369600
1970-06-23,0.5372,0.5407,0.5291,0.5313,1801600
1970-06-24,0.5291,0.5291,0.5232,0.5243,2121600
1970-06-25,0.5243,0.5302,0.5232,0.5279,1212800
1970-06-26,0.5279,0.5279,0.5161,0.5161,1075200
1970-06-29,0.5161,0.5197,0.5126,0.5138,1222400
1970-06-30,0.5138,0.5173,0.5126,0.5138,998400
1970-07-01,0.5138,0.5197,0.5091,0.5126,1331200
1970-07-02,0.5126,0.5173,0.5126,0.5138,931200
1970-07-06,0.5103,0.5103,0.4974,0.5020,1878400
1970-07-07,0.5020,0.5044,0.4961,0.5009,1830400
1970-07-08,0.5009,0.5114,0.4997,0.5103,1129600
1970-07-09,0.5114,0.5197,0.5114,0.5138,2128000
1970-07-10,0.5138,0.5279,0.5138,0.5279,1577600
1970-07-13,0.5279,0.5349,0.5279,0.5302,867200
1970-07-14,0.5302,0.5313,0.5255,0.5267,1017600
1970-07-15,0.5267,0.5337,0.5243,0.5325,921600
1970-07-16,0.5325,0.5524,0.5325,0.5524,2963200
1970-07-17,0.5549,0.5666,0.5549,0.5583,2726400
1970-07-20,0.5583,0.5643,0.5549,0.5607,2300800
1970-07-21,0.5607,0.5618,0.5560,0.5595,1257600
1970-07-22,0.5537,0.5537,0.5419,0.5501,3536000
1970-07-23,0.5501,0.5618,0.5478,0.5618,1830400
1970-07-24,0.5618,0.5618,0.5572,0.5618,1075200
1970-07-27,0.5618,0.5643,0.5607,0.5630,1280000
1970-07-28,0.5630,0.5643,0.5607,0.5607,992000
1970-07-29,0.5607,0.5654,0.5572,0.5654,1574400
1970-07-30,0.5654,0.5760,0.5643,0.5724,1763200
1970-07-31,0.5736,0.5842,0.5736,0.5818,3952000
1970-08-03,0.5806,0.5806,0.5677,0.5701,1324800
1970-08-04,0.5701,0.5712,0.5630,0.5689,1705600
1970-08-05,0.5712,0.5795,0.5712,0.5795,1702400
1970-08-06,0.5795,0.5830,0.5736,0.5818,2579200
1970-08-07,0.5842,0.6029,0.5842,0.6029,3276800
1970-08-10,0.5994,0.5994,0.5842,0.5854,2188800
1970-08-11,0.5830,0.5830,0.5760,0.5830,1571200
1970-08-12,0.5842,0.5900,0.5842,0.5876,1475200
1970-08-13,0.5876,0.5876,0.5771,0.5782,2828800
1970-08-14,0.5782,0.5854,0.5771,0.5830,2867200
1970-08-17,0.5830,0.5876,0.5830,0.5865,768000
1970-08-18,0.5865,0.5994,0.5865,0.5982,1558400
1970-08-19,0.6006,0.6193,0.6006,0.6170,4928000
1970-08-20,0.6170,0.6181,0.6053,0.6123,2262400
1970-08-21,0.6158,0.6252,0.6158,0.6240,3811200
1970-08-24,0.6240,0.6358,0.6217,0.6287,4243200
1970-08-25,0.6264,0.6264,0.6147,0.6229,2841600
1970-08-26,0.6229,0.6240,0.6193,0.6217,3043200
1970-08-27,0.6217,0.6217,0.6147,0.6170,2585600
1970-08-28,0.6170,0.6229,0.6170,0.6206,1324800
1970-08-31,0.6206,0.6206,0.6123,0.6181,1078400
1970-09-01,0.6170,0.6170,0.6112,0.6123,1126400
1970-09-02,0.6112,0.6112,0.6053,0.6064,1664000
1970-09-03,0.6087,0.6158,0.6087,0.6147,1689600
1970-09-04,0.6147,0.6311,0.6147,0.6287,2054400
1970-09-08,0.6264,0.6264,0.6135,0.6135,2236800
1970-09-09,0.6135,0.6158,0.5970,0.6123,2076800
1970-09-10,0.6123,0.6158,0.6100,0.6123,1180800
1970-09-11,0.6123,0.6147,0.6064,0.6076,1760000
1970-09-14,0.6076,0.6135,0.6029,0.6100,1804800
1970-09-15,0.6100,0.6123,0.6006,0.6006,1126400
1970-09-16,0.6006,0.6053,0.5970,0.6041,982400
1970-09-17,0.6076,0.6181,0.6076,0.6147,1302400
1970-09-18,0.6147,0.6170,0.6076,0.6087,1308800
1970-09-21,0.6087,0.6123,0.5959,0.5959,1952000
1970-09-22,0.5959,0.5970,0.5876,0.5935,2284800
1970-09-23,0.5970,0.6170,0.5970,0.6112,2713600
1970-09-24,0.6112,0.6217,0.6112,0.6181,2102400
1970-09-25,0.6181,0.6206,0.6158,0.6181,2080000
1970-09-28,0.6181,0.6229,0.6170,0.6229,1228800
1970-09-29,0.6229,0.6287,0.6181,0.6287,2243200
1970-09-30,0.6287,0.6345,0.6252,0.6287,1372800
1970-10-01,0.6287,0.6300,0.6240,0.6252,1238400
1970-10-02,0.6252,0.6358,0.6252,0.6358,1788800
1970-10-05,0.6369,0.6511,0.6369,0.6498,2473600
1970-10-06,0.6498,0.6581,0.6487,0.6581,2867200
1970-10-07,0.6581,0.6592,0.6498,0.6592,1795200
1970-10-08,0.6592,0.6604,0.6511,0.6511,2307200
1970-10-09,0.6498,0.6498,0.6334,0.6334,1654400
1970-10-12,0.6300,0.6300,0.6206,0.6264,1072000
1970-10-13,0.6264,0.6275,0.6193,0.6252,953600
1970-10-14,0.6252,0.6345,0.6252,0.6345,940800
1970-10-15,0.6369,0.6533,0.6369,0.6498,2304000
1970-10-16,0.6498,0.6569,0.6475,0.6557,2544000
1970-10-19,0.6557,0.6557,0.6393,0.6393,1868800
1970-10-20,0.6393,0.6452,0.6369,0.6428,1139200
1970-10-21,0.6439,0.6533,0.6439,0.6452,1142400
1970-10-22,0.6452,0.6475,0.6428,0.6463,825600
1970-10-23,0.6487,0.6557,0.6487,0.6545,1372800
1970-10-26,0.6545,0.6569,0.6487,0.6487,1235200
1970-10-27,0.6487,0.6522,0.6439,0.6511,1347200
1970-10-28,0.6511,0.6533,0.6498,0.6533,1494400
1970-10-29,0.6533,0.6557,0.6522,0.6545,1206400
1970-10-30,0.6545,0.6569,0.6498,0.6522,2371200
1970-11-02,0.6522,0.6533,0.6487,0.6522,1219200
1970-11-03,0.6522,0.6569,0.6522,0.6569,1865600
1970-11-04,0.6569,0.6604,0.6511,0.6592,2550400
1970-11-05,0.6592,0.6592,0.6498,0.6498,1260800
1970-11-06,0.6498,0.6498,0.6417,0.6475,1545600
1970-11-09,0.6475,0.6533,0.6439,0.6452,2096000
1970-11-10,0.6452,0.6463,0.6417,0.6439,1820800
1970-11-11,0.6463,0.6533,0.6463,0.6487,1360000
1970-11-12,0.6452,0.6522,0.6452,0.6452,1203200
1970-11-13,0.6452,0.6452,0.6369,0.6393,1779200
1970-11-16,0.6358,0.6358,0.6252,0.6252,1737600
1970-11-17,0.6264,0.6311,0.6264,0.6264,1036800
1970-11-18,0.6264,0.6323,0.6252,0.6287,1808000
1970-11-19,0.6300,0.6417,0.6300,0.6369,1260800
1970-11-20,0.6369,0.6487,0.6334,0.6475,1593600
1970-11-23,0.6498,0.6545,0.6498,0.6545,1484800
1970-11-24,0.6545,0.6675,0.6545,0.6663,3008000
1970-11-25,0.6675,0.6744,0.6675,0.6710,1840000
1970-11-27,0.6710,0.6757,0.6650,0.6757,1712000
1970-11-30,0.6757,0.6827,0.6757,0.6792,1788800
1970-12-01,0.6792,0.6850,0.6710,0.6733,3888000
1970-12-02,0.6733,0.6792,0.6592,0.6744,4572800
1970-12-03,0.6744,0.6792,0.6710,0.6757,2876800
1970-12-04,0.6757,0.6838,0.6710,0.6838,1814400
1970-12-07,0.6838,0.6838,0.6780,0.6792,1654400
1970-12-08,0.6792,0.6815,0.6757,0.6792,1462400
1970-12-09,0.6780,0.6780,0.6675,0.6721,1558400
1970-12-10,0.6721,0.6803,0.6710,0.6792,1523200
1970-12-11,0.6792,0.6803,0.6769,0.6780,1545600
1970-12-14,0.6780,0.6792,0.6710,0.6744,937600
1970-12-15,0.6744,0.6744,0.6592,0.6592,3088000
1970-12-16,0.6569,0.6569,0.6334,0.6569,6003200
1970-12-17,0.6569,0.6650,0.6557,0.6650,1676800
1970-12-18,0.6650,0.6733,0.6627,0.6710,1555200
1970-12-21,0.6710,0.6744,0.6686,0.6710,1273600
1970-12-22,0.6710,0.6744,0.6675,0.6675,1747200
1970-12-23,0.6675,0.6710,0.6639,0.6663,2230400
1970-12-24,0.6663,0.6686,0.6616,0.6663,1158400
1970-12-28,0.6663,0.6710,0.6650,0.6710,924800
1970-12-29,0.6710,0.6803,0.6686,0.6803,2345600
1970-12-30,0.6803,0.6850,0.6792,0.6850,2076800
1970-12-31,0.6850,0.6886,0.6815,0.6886,1459200
1971-01-04,0.6886,0.6897,0.6769,0.6815,1312000
1971-01-05,0.6815,0.6838,0.6780,0.6803,1187200
1971-01-06,0.6803,0.6838,0.6757,0.6769,1728000
1971-01-07,0.6769,0.6792,0.6733,0.6757,1196800
1971-01-08,0.6757,0.6757,0.6663,0.6663,1318400
1971-01-11,0.6592,0.6592,0.6428,0.6569,5212800
1971-01-12,0.6569,0.6592,0.6498,0.6522,2691200
1971-01-13,0.6498,0.6498,0.6345,0.6369,3667200
1971-01-14,0.6369,0.6393,0.6287,0.6393,5344000
1971-01-15,0.6393,0.6405,0.6334,0.6334,2614400
1971-01-18,0.6334,0.6393,0.6323,0.6381,2588800
1971-01-19,0.6381,0.6428,0.6369,0.6417,2195200
1971-01-20,0.6428,0.6498,0.6428,0.6463,2643200
1971-01-21,0.6463,0.6522,0.6428,0.6511,1872000
1971-01-22,0.6522,0.6592,0.6522,0.6592,2150400
1971-01-25,0.6592,0.6592,0.6533,0.6569,2876800
1971-01-26,0.6569,0.6592,0.6533,0.6557,3356800
1971-01-27,0.6557,0.6592,0.6522,0.6522,1734400
1971-01-28,0.6522,0.6557,0.6463,0.6533,1475200
1971-01-29,0.6545,0.6650,0.6545,0.6627,2918400
1971-02-01,0.6650,0.6757,0.6650,0.6757,1756800
1971-02-02,0.6757,0.6757,0.6663,0.6675,1939200
1971-02-03,0.6675,0.6675,0.6604,0.6639,2976000
1971-02-04,0.6604,0.6604,0.6557,0.6592,1945600
1971-02-05,0.6592,0.6675,0.6581,0.6639,1417600
1971-02-08,0.6639,0.6675,0.6627,0.6663,1404800
1971-02-09,0.6663,0.6769,0.6650,0.6733,3916800
1971-02-10,0.6733,0.6815,0.6698,0.6803,2099200
1971-02-11,0.6803,0.6803,0.6733,0.6744,2096000
1971-02-12,0.6744,0.6815,0.6744,0.6780,2646400
1971-02-16,0.6850,0.6980,0.6850,0.6980,4787200
1971-02-17,0.6980,0.7038,0.6921,0.7015,2400000
1971-02-18,0.7015,0.7026,0.7002,0.7026,1648000
1971-02-19,0.7015,0.7015,0.6968,0.6991,1600000
1971-02-22,0.6980,0.6980,0.6932,0.6968,1766400
1971-02-23,0.6968,0.7002,0.6944,0.6991,1840000
1971-02-24,0.6991,0.7002,0.6956,0.6991,2297600
1971-02-25,0.7002,0.7155,0.7002,0.7120,2460800
1971-02-26,0.7120,0.7120,0.6886,0.7050,3030400
1971-03-01,0.7038,0.7038,0.6980,0.7002,1536000
1971-03-02,0.7002,0.7061,0.7002,0.7038,1606400
1971-03-03,0.7038,0.7108,0.7015,0.7085,1494400
1971-03-04,0.7085,0.7343,0.7074,0.7296,2444800
1971-03-05,0.7296,0.7355,0.7296,0.7332,2473600
1971-03-08,0.7332,0.7343,0.7296,0.7320,1129600
1971-03-09,0.7296,0.7296,0.7179,0.7214,2105600
1971-03-10,0.7132,0.7132,0.7061,0.7108,2745600
1971-03-11,0.7108,0.7179,0.7096,0.7155,1907200
1971-03-12,0.7155,0.7168,0.7120,0.7168,870400
1971-03-15,0.7168,0.7261,0.7132,0.7261,1107200
1971-03-16,0.7261,0.7355,0.7249,0.7320,2428800
1971-03-17,0.7320,0.7332,0.7144,0.7296,3078400
1971-03-18,0.7296,0.7320,0.7249,0.7249,1296000
1971-03-19,0.7249,0.7261,0.7190,0.7214,1174400
1971-03-22,0.7214,0.7249,0.7179,0.7226,1353600
1971-03-23,0.7226,0.7307,0.7214,0.7284,1366400
1971-03-24,0.7261,0.7261,0.7214,0.7261,832000
1971-03-25,0.7238,0.7238,0.7190,0.7214,2656000
1971-03-26,0.7214,0.7307,0.7214,0.7284,873600
1971-03-29,0.7284,0.7343,0.7284,0.7320,1977600
1971-03-30,0.7320,0.7413,0.7296,0.7413,2201600
1971-03-31,0.7413,0.7495,0.7390,0.7484,2092800
1971-04-01,0.7484,0.7507,0.7437,0.7460,1865600
1971-04-02,0.7460,0.7484,0.7426,0.7449,1436800
1971-04-05,0.7460,0.7554,0.7460,0.7543,2326400
1971-04-06,0.7543,0.7637,0.7543,0.7578,2419200
1971-04-07,0.7578,0.7637,0.7554,0.7554,1910400
1971-04-08,0.7565,0.7625,0.7565,0.7625,1350400
1971-04-12,0.7625,0.7683,0.7613,0.7683,1766400
1971-04-13,0.7683,0.7731,0.7671,0.7671,1964800
1971-04-14,0.7671,0.7707,0.7601,0.7625,2230400
1971-04-15,0.7625,0.7695,0.7613,0.7671,1241600
1971-04-16,0.7671,0.7695,0.7601,0.7625,1043200
1971-04-19,0.7625,0.7648,0.7613,0.7637,889600
1971-04-20,0.7637,0.7659,0.7554,0.7554,1587200
1971-04-21,0.7543,0.7543,0.7460,0.7531,1382400
1971-04-22,0.7531,0.7565,0.7507,0.7565,1667200
1971-04-23,0.7565,0.7613,0.7507,0.7589,1651200
1971-04-26,0.7601,0.7648,0.7601,0.7601,2422400
1971-04-27,0.7589,0.7589,0.7484,0.7531,7734400
1971-04-28,0.7531,0.7554,0.7484,0.7554,1475200
1971-04-29,0.7554,0.7554,0.7519,0.7531,1689600
1971-04-30,0.7531,0.7543,0.7472,0.7472,1110400
1971-05-03,0.7449,0.7449,0.7320,0.7355,1408000
1971-05-04,0.7355,0.7378,0.7332,0.7343,1465600
1971-05-05,0.7332,0.7332,0.7261,0.7332,2156800
1971-05-06,0.7332,0.7343,0.7261,0.7320,2556800
1971-05-07,0.7320,0.7355,0.7296,0.7355,1667200
1971-05-10,0.7343,0.7343,0.7307,0.7332,1430400
1971-05-11,0.7332,0.7355,0.7320,0.7332,2380800
1971-05-12,0.7343,0.7413,0.7343,0.7401,1632000
1971-05-13,0.7390,0.7390,0.7355,0.7355,1545600
1971-05-14,0.7355,0.7366,0.7332,0.7366,953600
1971-05-17,0.7343,0.7343,0.7296,0.7296,1200000
1971-05-18,0.7296,0.7332,0.7273,0.7296,1235200
1971-05-19,0.7296,0.7320,0.7296,0.7320,643200
1971-05-20,0.7320,0.7355,0.7273,0.7273,1561600
1971-05-21,0.7261,0.7261,0.7202,0.7238,2060800
1971-05-24,0.7238,0.7249,0.7179,0.7179,1532800
1971-05-25,0.7179,0.7179,0.7120,0.7144,1667200
1971-05-26,0.7144,0.7144,0.7061,0.7074,1888000
1971-05-27,0.7061,0.7061,0.6980,0.7015,1344000
1971-05-28,0.7015,0.7120,0.7002,0.7120,1011200
1971-06-01,0.7120,0.7155,0.7074,0.7132,1056000
1971-06-02,0.7132,0.7202,0.7120,0.7202,1225600
1971-06-03,0.7214,0.7320,0.7214,0.7296,1526400
1971-06-04,0.7296,0.7307,0.7226,0.7226,1286400
1971-06-07,0.7238,0.7284,0.7238,0.7249,947200
1971-06-08,0.7249,0.7261,0.7202,0.7202,908800
1971-06-09,0.7202,0.7284,0.7202,0.7273,899200
1971-06-10,0.7284,0.7366,0.7284,0.7355,1200000
1971-06-11,0.7343,0.7343,0.7284,0.7296,1062400
1971-06-14,0.7296,0.7307,0.7249,0.7296,828800
1971-06-15,0.7296,0.7332,0.7226,0.7320,1760000
1971-06-16,0.7320,0.7366,0.7307,0.7332,1142400
1971-06-17,0.7332,0.7332,0.7296,0.7307,2563200
1971-06-18,0.7261,0.7261,0.7144,0.7144,3532800
1971-06-21,0.7108,0.7108,0.7026,0.7026,2544000
1971-06-22,0.7026,0.7061,0.6991,0.6991,1769600
1971-06-23,0.6991,0.7015,0.6956,0.6980,1430400
1971-06-24,0.6980,0.7002,0.6956,0.7002,1168000
1971-06-25,0.7002,0.7015,0.6980,0.7015,1164800
1971-06-28,0.7002,0.7002,0.6968,0.7002,1152000
1971-06-29,0.7002,0.7061,0.7002,0.7038,2195200
1971-06-30,0.7050,0.7120,0.7050,0.7074,1024000
1971-07-01,0.7074,0.7120,0.7061,0.7108,1388800
1971-07-02,0.7108,0.7144,0.7096,0.7144,1225600
1971-07-06,0.7144,0.7155,0.7085,0.7120,912000
1971-07-07,0.7132,0.7226,0.7132,0.7190,1052800
1971-07-08,0.7190,0.7390,0.7190,0.7378,985600
1971-07-09,0.7378,0.7426,0.7355,0.7378,1177600
1971-07-12,0.7378,0.7460,0.7378,0.7437,1756800
1971-07-13,0.7437,0.7437,0.7296,0.7296,1008000
1971-07-14,0.7296,0.7343,0.7261,0.7343,1635200
1971-07-15,0.7355,0.7437,0.7355,0.7355,915200
1971-07-16,0.7355,0.7401,0.7320,0.7332,1779200
1971-07-19,0.7332,0.7343,0.7284,0.7343,937600
1971-07-20,0.7343,0.7378,0.7332,0.7366,1443200
1971-07-21,0.7366,0.7401,0.7355,0.7390,1558400
1971-07-22,0.7390,0.7437,0.7378,0.7390,1708800
1971-07-23,0.7401,0.7460,0.7401,0.7449,1241600
1971-07-26,0.7449,0.7472,0.7413,0.7413,1152000
1971-07-27,0.7413,0.7413,0.7332,0.7332,643200
1971-07-28,0.7332,0.7332,0.7238,0.7238,838400
1971-07-29,0.7226,0.7226,0.7132,0.7168,1081600
1971-07-30,0.7168,0.7190,0.7120,0.7179,940800
1971-08-02,0.7202,0.7261,0.7202,0.7202,947200
1971-08-03,0.7190,0.7190,0.7050,0.7074,1513600
1971-08-04,0.7074,0.7120,0.7002,0.7015,1315200
1971-08-05,0.7015,0.7026,0.6944,0.6956,966400
1971-08-06,0.6944,0.6944,0.6897,0.6909,832000
1971-08-09,0.6897,0.6897,0.6815,0.6827,835200
1971-08-10,0.6827,0.6886,0.6803,0.6863,1452800
1971-08-11,0.6886,0.6991,0.6886,0.6932,803200
1971-08-12,0.6956,0.7108,0.6956,0.7108,1907200
1971-08-13,0.7096,0.7096,0.6909,0.6932,8345600
1971-08-16,0.6932,0.7038,0.6581,0.6616,6966400
1971-08-17,0.6686,0.6803,0.6686,0.6721,5251200
1971-08-18,0.6721,0.6757,0.6627,0.6627,3980800
1971-08-19,0.6627,0.6627,0.6533,0.6581,3107200
1971-08-20,0.6581,0.6616,0.6569,0.6569,1622400
1971-08-23,0.6569,0.6686,0.6569,0.6675,2067200
1971-08-24,0.6698,0.6780,0.6698,0.6733,3286400
1971-08-25,0.6757,0.6850,0.6757,0.6780,1385600
1971-08-26,0.6780,0.6838,0.6733,0.6780,1510400
1971-08-27,0.6780,0.6792,0.6650,0.6663,1872000
1971-08-30,0.6663,0.6686,0.6627,0.6627,1158400
1971-08-31,0.6627,0.6698,0.6616,0.6650,1193600
1971-09-01,0.6650,0.6686,0.6639,0.6639,684800
1971-09-02,0.6639,0.6663,0.6592,0.6663,1366400
1971-09-03,0.6663,0.6710,0.6639,0.6698,1155200
1971-09-07,0.6721,0.6850,0.6721,0.6827,1433600
1971-09-08,0.6827,0.6944,0.6803,0.6921,2371200
1971-09-09,0.6921,0.6968,0.6909,0.6944,1481600
1971-09-10,0.6909,0.6909,0.6838,0.6897,1561600
1971-09-13,0.6897,0.6921,0.6863,0.6863,700800
1971-09-14,0.6863,0.6863,0.6769,0.6769,2627200
1971-09-15,0.6769,0.6792,0.6721,0.6780,944000
1971-09-16,0.6780,0.6803,0.6733,0.6769,1296000
1971-09-17,0.6769,0.6792,0.6721,0.6733,1280000
1971-09-20,0.6733,0.6744,0.6698,0.6698,1033600
1971-09-21,0.6663,0.6663,0.6604,0.6650,2102400
1971-09-22,0.6650,0.6650,0.6533,0.6557,1491200
1971-09-23,0.6557,0.6569,0.6522,0.6522,2428800
1971-09-24,0.6522,0.6545,0.6452,0.6452,2108800
1971-09-27,0.6452,0.6463,0.6345,0.6381,1859200
1971-09-28,0.6381,0.6533,0.6381,0.6533,1209600
1971-09-29,0.6533,0.6675,0.6522,0.6627,950400
1971-09-30,0.6627,0.6780,0.6627,0.6757,982400
