Date,Open,High,Low,Close,Adj Close,Volume
1989-12-01,17.187500,18.375000,16.375000,16.937500,5.067609,85676400
1990-01-01,16.843750,17.312500,15.781250,16.718750,5.002162,48614400
1990-02-01,16.750000,17.656250,16.437500,16.781250,5.020861,44566000
1990-03-01,16.781250,17.625000,16.625000,16.875000,5.102118,36794000
1990-04-01,16.687500,17.187500,15.906250,16.468750,4.979287,29610800
1990-05-01,16.437500,17.750000,16.343750,17.500000,5.291085,36984000
1990-06-01,17.625000,18.062500,16.937500,17.593750,5.376562,40874400
1990-07-01,17.593750,19.968750,17.281250,19.843750,6.064150,54064000
1990-08-01,19.875000,20.406250,18.437500,18.968750,5.854182,101664800
1990-09-01,18.812500,19.593750,18.312500,18.500000,5.709522,34142400
1990-10-01,18.500000,18.687500,16.625000,17.031250,5.256229,44988000
1990-11-01,17.093750,17.625000,16.812500,17.468750,5.391250,35916000
1990-12-01,17.500000,18.343750,17.156250,18.156250,5.665937,32778400
1991-01-01,18.156250,18.562500,17.468750,17.843750,5.568414,35381200
1991-02-01,17.843750,18.875000,17.187500,18.812500,5.870730,46930400
1991-03-01,18.812500,20.031250,18.562500,19.250000,6.074630,32504400
1991-04-01,19.156250,19.937500,18.625000,19.343750,6.104217,34960400
1991-05-01,19.500000,19.656250,18.062500,18.468750,5.891422,33173200
1991-06-01,18.468750,18.625000,17.218750,17.593750,5.612305,35006000
1991-07-01,17.625000,18.656250,17.093750,18.031250,5.751864,32866000
1991-08-01,18.000000,18.218750,17.093750,17.937500,5.721957,34166800
1991-09-01,17.968750,18.406250,17.718750,18.375000,5.929943,27174800
1991-10-01,18.437500,19.468750,18.281250,18.687500,6.030792,33139200
1991-11-01,18.562500,18.812500,16.687500,16.687500,5.385359,32751200
1991-12-01,16.593750,17.312500,15.875000,17.250000,5.628591,36424400
1992-01-01,17.281250,17.531250,15.812500,15.906250,5.190133,50604400
1992-02-01,15.906250,16.593750,15.031250,15.406250,5.026987,43651200
1992-03-01,15.343750,16.093750,15.218750,15.968750,5.278570,37964400
1992-04-01,15.937500,17.437500,15.781250,17.437500,5.764077,42252000
1992-05-01,17.500000,18.156250,16.562500,17.843750,5.898364,36289600
1992-06-01,17.750000,18.437500,16.687500,16.750000,5.602972,32501200
1992-07-01,16.750000,17.906250,16.375000,17.843750,5.968836,32974800
1992-08-01,17.843750,18.437500,17.468750,18.375000,6.146547,37070400
1992-09-01,18.312500,18.843750,18.062500,18.531250,6.271170,37231600
1992-10-01,18.750000,18.812500,17.750000,17.750000,6.006786,34117200
1992-11-01,17.812500,17.812500,16.656250,17.187500,5.816433,34274000
1992-12-01,17.187500,17.593750,16.750000,17.375000,5.949129,36197200
1993-01-01,17.437500,18.187500,16.843750,18.187500,6.227325,45754800
1993-02-01,18.250000,19.906250,18.187500,19.250000,6.591126,49798400
1993-03-01,19.281250,20.875000,18.812500,20.781250,7.199839,50536800
1993-04-01,20.718750,21.625000,19.875000,21.531250,7.459681,50942800
1993-05-01,21.531250,22.156250,20.906250,22.031250,7.632911,43216400
1993-06-01,22.031250,22.718750,21.187500,21.937500,7.679017,43639600
1993-07-01,21.937500,22.468750,20.312500,22.093750,7.733710,39445600
1993-08-01,22.000000,23.343750,21.062500,23.281250,8.149386,38451200
1993-09-01,23.218750,24.468750,22.062500,24.437500,8.638454,45430800
1993-10-01,24.437500,24.687500,23.437500,24.250000,8.572177,39918800
1993-11-01,24.250000,24.250000,21.062500,21.718750,7.677399,96618000
1993-12-01,21.843750,22.250000,20.875000,21.781250,7.771257,49773600
1994-01-01,21.843750,23.437500,21.781250,23.343750,8.328736,50908800
1994-02-01,23.218750,23.656250,21.406250,21.656250,7.726662,44487600
1994-03-01,21.687500,23.187500,20.593750,21.000000,7.566680,58217200
1994-04-01,20.906250,23.218750,20.687500,22.250000,8.017081,51779600
1994-05-01,22.250000,22.437500,21.187500,21.750000,7.836923,59314400
1994-06-01,21.781250,22.781250,20.625000,20.937500,7.625116,46032800
1994-07-01,21.125000,22.687500,20.875000,22.187500,8.080351,41415600
1994-08-01,22.312500,22.312500,20.625000,21.187500,7.716167,39430800
1994-09-01,21.125000,21.875000,19.937500,20.812500,7.661192,43711600
1994-10-01,20.937500,23.250000,20.500000,22.500000,8.282373,44523000
1994-11-01,22.375000,22.437500,20.750000,21.812500,8.029300,36570600
1994-12-01,21.812500,22.875000,21.125000,22.312500,8.299518,33749600
1995-01-01,22.437500,23.687500,21.687500,22.312500,8.299518,39939200
1995-02-01,22.437500,23.875000,22.062500,23.812500,8.857470,31388800
1995-03-01,23.625000,24.250000,23.187500,24.000000,9.016316,48397000
1995-04-01,23.875000,24.125000,22.125000,23.687500,8.898915,38578600
1995-05-01,24.000000,24.937500,23.375000,24.562500,9.227639,41523800
1995-06-01,24.562500,24.875000,23.000000,23.187500,8.793566,35895800
1995-07-01,23.312500,24.812500,23.312500,24.687500,9.362425,36972600
1995-08-01,24.687500,25.062500,23.312500,24.187500,9.172806,36713800
1995-09-01,24.250000,25.187500,24.125000,24.375000,9.339450,39106800
1995-10-01,24.312500,25.437500,23.062500,23.375000,8.956300,43784200
1995-11-01,23.500000,25.500000,23.437500,24.687500,9.459190,40346800
1995-12-01,24.687500,26.812500,24.375000,26.187500,10.138724,44781800
1996-01-01,26.312500,28.250000,25.500000,25.937500,10.041932,55583000
1996-02-01,25.937500,29.437500,25.750000,27.812500,10.767856,56597800
1996-03-01,27.937500,29.000000,26.375000,28.062500,10.962309,51923800
1996-04-01,28.125000,29.500000,27.500000,29.000000,11.328527,44034000
1996-05-01,28.875000,31.062500,27.250000,29.875000,11.670338,47591200
1996-06-01,29.687500,30.562500,29.187500,29.500000,11.621922,44856000
1996-07-01,29.562500,30.562500,27.937500,28.937500,11.400314,43630800
1996-08-01,28.875000,30.187500,28.625000,29.437500,11.597303,34724600
1996-09-01,29.875000,31.687500,29.437500,31.312500,12.451163,45396200
1996-10-01,31.312500,34.187500,31.125000,32.875000,13.072477,45123600
1996-11-01,32.937500,34.187500,31.937500,33.500000,13.321009,42408000
1996-12-01,33.375000,34.000000,30.125000,32.500000,13.029772,50695000
1997-01-01,32.625000,34.750000,31.937500,33.187500,13.305400,58792400
1997-02-01,33.062500,34.625000,32.187500,32.250000,12.929533,48097800
1997-03-01,31.937500,36.375000,31.750000,34.812500,14.067988,54855800
1997-04-01,34.750000,34.750000,30.875000,34.250000,13.840676,52047800
1997-05-01,34.187500,36.500000,33.375000,35.000000,14.143762,46799200
1997-06-01,35.125000,38.625000,34.750000,36.968750,15.062608,48926200
1997-07-01,37.187500,40.062500,36.750000,39.500000,16.093945,43502200
1997-08-01,39.375000,41.000000,37.843750,38.718750,15.775633,45596600
1997-09-01,38.750000,44.593750,38.750000,41.531250,17.049685,57533600
1997-10-01,41.593750,44.437500,38.406250,41.468750,17.024025,55994000
1997-11-01,42.093750,43.406250,39.781250,40.093750,16.459543,37422200
1997-12-01,39.656250,40.093750,35.750000,38.500000,15.915565,56457200
1998-01-01,38.250000,39.156250,33.875000,37.375000,15.450514,67128400
1998-02-01,37.500000,41.406250,37.406250,40.437500,16.716522,55060200
1998-03-01,40.562500,45.093750,40.093750,40.156250,16.732058,72671200
1998-04-01,40.687500,42.812500,39.250000,41.343750,17.226856,59864200
1998-05-01,41.750000,43.406250,38.687500,39.937500,16.640911,48326600
1998-06-01,39.937500,42.625000,38.781250,41.875000,17.574335,51552800
1998-07-01,42.000000,43.156250,40.000000,41.312500,17.338266,56844400
1998-08-01,41.312500,41.312500,37.031250,37.031250,15.541476,66645800
1998-09-01,36.906250,44.500000,36.500000,42.031250,17.773655,67984800
1998-10-01,42.000000,44.718750,39.218750,40.750000,17.231859,77525200
1998-11-01,40.750000,42.812500,39.187500,41.812500,17.681160,59376000
1998-12-01,41.875000,44.125000,39.531250,41.468750,17.669279,57457600
1999-01-01,41.531250,42.250000,36.687500,37.250000,15.871723,47131200
1999-02-01,37.531250,40.968750,36.562500,38.437500,16.377691,55885000
1999-03-01,38.375000,45.156250,37.656250,44.375000,19.053783,73501400
1999-04-01,44.156250,52.468750,43.187500,49.875000,21.415377,71174400
1999-05-01,49.875000,51.375000,45.468750,46.250000,19.858885,53542200
1999-06-01,46.156250,48.625000,44.593750,47.531250,20.539700,58585600
1999-07-01,48.250000,50.406250,45.593750,45.625000,19.715958,43653200
1999-08-01,45.656250,48.843750,45.468750,46.156250,19.945526,54491200
1999-09-01,46.375000,49.062500,42.781250,44.375000,19.299225,49914000
1999-10-01,44.406250,47.187500,41.687500,45.656250,19.856447,62489600
1999-11-01,45.281250,48.468750,42.750000,44.281250,19.258450,60339800
1999-12-01,44.375000,46.375000,41.968750,43.312500,18.968739,55308000
2000-01-01,42.937500,45.437500,40.375000,41.812500,18.311806,75375000
2000-02-01,41.687500,42.218750,34.968750,37.343750,16.354713,85923600
2000-03-01,37.281250,47.125000,36.312500,46.218750,20.412729,102352200
2000-04-01,46.312500,46.875000,41.156250,42.562500,18.797930,63005200
2000-05-01,42.750000,47.437500,42.750000,46.218750,20.412729,61385600
2000-06-01,46.218750,47.343750,42.281250,42.406250,18.860838,71215600
2000-07-01,42.500000,43.781250,38.437500,39.492188,17.564766,66883600
2000-08-01,39.250000,44.843750,38.812500,42.257813,18.794813,63139600
2000-09-01,42.343750,46.156250,40.781250,42.625000,19.106861,76003200
2000-10-01,43.093750,44.468750,39.250000,41.062500,18.406464,107287400
2000-11-01,41.375000,43.000000,40.156250,40.937500,18.350433,65691600
2000-12-01,41.218750,43.468750,39.093750,42.218750,19.071903,80566600
2001-01-01,42.593750,43.468750,39.218750,41.639999,18.810463,95912000
2001-02-01,41.639999,43.744999,40.779999,42.830002,19.348026,82200000
2001-03-01,42.830002,46.724998,42.665001,43.900002,19.982428,117875600
2001-04-01,43.900002,48.970001,42.294998,48.279999,21.976112,104470400
2001-05-01,47.855000,49.244999,45.334999,48.025002,21.860039,97227200
2001-06-01,48.250000,49.200001,43.970001,45.250000,20.738214,103062800
2001-07-01,45.244999,46.270000,42.375000,45.695000,20.942158,106413800
2001-08-01,45.775002,46.805000,44.700001,45.375000,20.795502,105740400
2001-09-01,45.549999,46.654999,39.299999,42.375000,19.558418,124634200
2001-10-01,41.924999,46.884998,41.040001,44.275002,20.435379,162949000
2001-11-01,44.275002,45.110001,41.000000,42.505001,19.618420,132844600
2001-12-01,42.509998,45.525002,41.790001,44.805000,20.841799,102285200
2002-01-01,44.805000,45.250000,40.549999,41.900002,19.490482,115912800
2002-02-01,41.700001,42.799999,40.400002,42.220001,19.639347,101489200
2002-03-01,42.220001,45.799999,42.099998,45.134998,21.175200,100106600
2002-04-01,44.985001,45.520000,41.775002,43.355000,20.340107,105835400
2002-05-01,43.360001,45.250000,43.224998,43.625000,20.466780,105014800
2002-06-01,43.974998,44.375000,42.500000,44.250000,20.922920,102457800
2002-07-01,44.250000,44.465000,32.820000,37.500000,17.731287,187408600
2002-08-01,36.875000,40.000000,33.799999,38.314999,18.116650,127668000
2002-09-01,37.625000,38.250000,34.099998,34.625000,16.521311,112863400
2002-10-01,34.924999,37.715000,33.150002,33.814999,16.134815,154056600
2002-11-01,33.875000,34.825001,32.705002,33.514999,15.991670,136573800
2002-12-01,33.599998,34.564999,32.865002,33.240002,16.029186,113691400
2003-01-01,33.599998,35.200001,30.655001,32.200001,15.527660,150619000
2003-02-01,32.205002,33.009998,31.110001,32.084999,15.472216,114559000
2003-03-01,32.264999,33.325001,30.850000,32.325001,15.758902,151746200
2003-04-01,32.404999,32.974998,31.260000,31.405001,15.310379,125962800
2003-05-01,31.575001,35.700001,31.065001,35.470001,17.292124,164758400
2003-06-01,35.750000,38.115002,35.514999,36.099998,17.782806,121731000
2003-07-01,36.099998,36.790001,35.450001,36.055000,17.760635,110217000
2003-08-01,36.145000,37.145000,35.025002,36.435001,17.947823,98946200
2003-09-01,36.490002,37.279999,35.349998,35.724998,17.772842,105388400
2003-10-01,35.799999,37.500000,35.500000,37.150002,18.481768,115767200
2003-11-01,37.275002,37.924999,35.570000,37.549999,18.680769,88050200
2003-12-01,38.310001,43.494999,37.625000,43.195000,21.698195,118868000
2004-01-01,43.240002,44.259998,41.994999,43.174999,21.688145,117820000
2004-02-01,43.160000,44.494999,42.134998,44.174999,22.190474,85169400
2004-03-01,44.375000,45.709999,42.169998,43.889999,22.232971,125009200
2004-04-01,43.974998,47.080002,43.950001,45.750000,23.175177,128286000
2004-05-01,45.805000,47.325001,44.009998,45.200001,22.896570,135221000
2004-06-01,45.404999,47.500000,44.764999,47.055000,24.025467,131897600
2004-07-01,47.025002,48.250000,46.375000,47.825001,24.418606,108729400
2004-08-01,47.825001,49.424999,46.209999,48.750000,24.890890,142467400
2004-09-01,48.799999,54.490002,48.750000,53.639999,27.616215,143243500
2004-10-01,53.610001,56.070000,51.910000,53.060001,27.317591,113139200
2004-11-01,53.060001,55.209999,51.799999,54.599998,28.110449,116588100
2004-12-01,54.689999,54.900002,50.990002,52.509998,27.240135,116209000
2005-01-01,52.459999,54.549999,50.400002,54.400002,28.220600,108787600
2005-02-01,54.650002,63.150002,54.630001,62.080002,32.204681,113560400
2005-03-01,62.080002,62.130001,56.740002,58.310001,30.458410,178182000
2005-04-01,59.180000,59.419998,50.650002,52.000000,27.162378,223928100
2005-05-01,51.950001,56.330002,49.810001,53.779999,28.092169,175197700
2005-06-01,54.169998,59.480000,53.799999,55.919998,29.472584,182043800
2005-07-01,56.349998,59.669998,56.110001,58.009998,30.574106,132757200
2005-08-01,58.110001,63.130001,57.790001,61.400002,32.360817,212698500
2005-09-01,63.000000,65.980003,61.669998,64.730003,34.369675,172013300
2005-10-01,65.250000,65.489998,54.799999,57.070000,30.302452,239734300
2005-11-01,57.070000,59.580002,55.000000,57.310001,30.429876,181413600
2005-12-01,57.700001,60.500000,55.439999,56.770000,30.384338,161895300
2006-01-01,57.250000,62.720001,57.060001,59.380001,31.781267,199250500
2006-02-01,59.380001,59.799999,55.410000,56.480000,30.229132,188484800
2006-03-01,56.720001,59.290001,53.759998,57.970001,31.275183,208380900
2006-04-01,58.349998,61.939999,58.000000,61.020000,32.920673,152213700
2006-05-01,61.619999,63.650002,56.630001,59.790001,32.257076,221284800
2006-06-01,59.669998,62.980000,55.410000,62.060001,33.769539,220819100
2006-07-01,62.270000,68.470001,62.259998,65.779999,35.793747,187025100
2006-08-01,65.720001,68.239998,64.150002,64.400002,35.042828,182220800
2006-09-01,64.720001,67.150002,60.720001,64.860001,35.569771,196629800
2006-10-01,64.900002,68.500000,62.220001,67.199997,36.853039,198843400
2006-11-01,67.199997,72.959999,66.510002,72.320000,39.660915,185434400
2006-12-01,72.330002,76.199997,71.830002,73.529999,40.624622,152610700
2007-01-01,72.769997,73.440002,68.480003,72.879997,40.265491,192732400
2007-02-01,73.250000,74.959999,68.019997,68.519997,37.856655,183737800
2007-03-01,67.320000,74.980003,64.989998,73.959999,41.156048,236539500
2007-04-01,74.050003,79.070000,74.050003,77.790001,43.287312,181481200
2007-05-01,77.970001,83.559998,77.419998,81.489998,45.346226,204363600
2007-06-01,81.760002,85.190002,79.120003,84.239998,47.215706,195062800
2007-07-01,84.699997,95.000000,83.599998,85.260002,47.787426,235495900
2007-08-01,84.769997,89.500000,78.250000,87.760002,49.188652,292087500
2007-09-01,87.190002,95.500000,85.910004,93.580002,52.822285,184632700
2007-10-01,93.300003,94.529999,86.720001,91.510002,51.653858,212337600
2007-11-01,90.050003,91.480003,81.919998,87.769997,49.542751,230790200
2007-12-01,87.099998,95.199997,86.739998,93.330002,53.035431,161828900
2008-01-01,93.959999,95.209999,76.400002,83.250000,47.307396,280771300
2008-02-01,84.709999,89.290001,76.510002,86.660004,49.245159,264047100
2008-03-01,86.379997,89.000000,80.870003,85.360001,48.855732,256239300
2008-04-01,85.080002,97.279999,84.570000,96.150002,55.031372,236055600
2008-05-01,94.860001,104.629997,93.430000,99.150002,56.748409,278381200
2008-06-01,98.820000,102.150002,95.529999,99.129997,57.116890,272784700
2008-07-01,98.260002,100.000000,81.459999,84.559998,48.721943,350454500
2008-08-01,83.980003,89.099998,80.849998,86.320000,49.736019,265905400
2008-09-01,84.489998,89.750000,77.500000,82.480003,47.882954,359297300
2008-10-01,81.510002,83.699997,55.500000,74.599998,43.308285,559132000
2008-11-01,73.440002,80.000000,64.269997,79.010002,45.868481,404340000
2008-12-01,76.500000,81.919998,68.220001,73.970001,43.314430,392060500
2009-01-01,74.230003,78.449997,68.000000,70.519997,41.294209,299215300
2009-02-01,69.519997,75.559998,60.570000,60.709999,35.549809,306343300
2009-03-01,59.369999,70.919998,56.119999,67.239998,39.736023,388024700
2009-04-01,66.000000,71.290001,63.060001,66.099998,39.062317,257762000
2009-05-01,66.059998,70.940002,63.570000,66.669998,39.399178,255075000
2009-06-01,67.800003,72.750000,65.220001,66.250000,39.529659,279382000
2009-07-01,66.930000,69.690002,60.880001,69.470001,41.450947,249912200
2009-08-01,70.260002,71.500000,66.059998,69.940002,41.731392,200750700
2009-09-01,69.690002,73.370003,67.959999,70.430000,42.444309,195315600
2009-10-01,70.400002,78.500000,67.870003,76.540001,46.126450,220554700
2009-11-01,76.860001,79.820000,75.559998,78.040001,47.030422,179018400
2009-12-01,79.099998,79.419998,76.190002,76.989998,46.806023,170004300
2010-01-01,78.199997,81.089996,71.750000,72.120003,43.845322,207150500
2010-02-01,72.699997,74.580002,69.550003,72.300003,43.954739,229392800
2010-03-01,72.629997,76.139999,72.389999,75.830002,46.542023,215133500
2010-04-01,76.400002,83.139999,76.339996,81.440002,49.985252,207104600
2010-05-01,81.959999,83.410004,70.800003,73.870003,45.339031,298278800
2010-06-01,73.559998,77.250000,67.800003,67.860001,42.039204,295860300
2010-07-01,68.190002,76.370003,66.830002,76.209999,47.211998,233122800
2010-08-01,77.620003,79.480003,72.570000,74.080002,45.892490,197948600
2010-09-01,75.360001,82.190002,75.239998,81.050003,50.679939,168273400
2010-10-01,81.889999,85.790001,80.680000,82.599998,51.649147,177635700
2010-11-01,83.150002,86.190002,80.410004,80.970001,50.629932,213965000
2010-12-01,82.150002,92.389999,81.750000,91.250000,57.546188,157936600
2011-01-01,91.660004,95.190002,90.120003,94.930000,59.866928,150552000
2011-02-01,95.629997,103.940002,95.169998,103.750000,65.429184,181393300
2011-03-01,104.070000,109.650002,97.599998,107.489998,68.297668,206698800
2011-04-01,108.290001,109.940002,103.040001,109.440002,69.536652,132781700
2011-05-01,109.480003,109.580002,99.610001,104.910004,66.658379,170799200
2011-06-01,104.730003,104.949997,97.000000,102.839996,65.848389,175644000
2011-07-01,102.709999,109.750000,102.010002,104.019997,66.603943,142457300
2011-08-01,106.080002,106.129997,87.300003,98.839996,63.287212,314157800
2011-09-01,99.010002,100.580002,88.559998,92.589996,59.760292,233101200
2011-10-01,91.930000,110.010002,86.680000,105.050003,67.802345,207893500
2011-11-01,101.470001,109.000000,92.290001,102.820000,66.363014,224716300
2011-12-01,102.820000,108.489998,99.320000,106.400002,69.216553,159952000
2012-01-01,108.739998,110.989998,102.080002,103.120003,67.082832,157208700
2012-02-01,104.419998,110.919998,102.680000,109.120003,70.986008,130980800
2012-03-01,109.169998,112.279999,104.849998,107.209999,70.278076,146979700
2012-04-01,106.849998,108.790001,100.510002,106.559998,69.851982,119736700
2012-05-01,106.739998,108.790001,96.680000,98.309998,64.443947,162164600
2012-06-01,96.650002,105.510002,95.730003,105.500000,69.779533,157272500
2012-07-01,105.589996,110.820000,103.290001,109.580002,72.478119,134265900
2012-08-01,109.720001,113.870003,108.470001,112.160004,74.184563,112997400
2012-09-01,112.029999,118.529999,110.589996,116.559998,77.711990,117894900
2012-10-01,116.919998,118.379997,109.029999,110.239998,73.498383,129445500
2012-11-01,110.019997,111.690002,100.660004,105.690002,70.464836,128417700
2012-12-01,106.000000,111.110001,103.940002,108.139999,72.719948,125418100
2013-01-01,110.269997,117.500000,108.739998,115.150002,77.433884,119425000
2013-02-01,115.839996,117.889999,113.500000,117.150002,78.778809,100812400
2013-03-01,116.730003,121.559998,115.949997,118.820000,80.523888,114533700
2013-04-01,118.989998,122.010002,114.120003,122.010002,82.685738,132668800
2013-05-01,121.250000,127.400002,120.050003,122.750000,83.187263,155415300
2013-06-01,122.349998,124.120003,116.019997,118.339996,80.845375,123699600
2013-07-01,118.349998,127.830002,118.000000,125.889999,86.003220,104612700
2013-08-01,126.489998,126.660004,117.220001,120.430000,82.273170,114101300
2013-09-01,121.339996,126.430000,119.010002,121.500000,83.689857,102704300
2013-10-01,121.269997,122.010002,114.440002,119.959999,82.629112,141320900
2013-11-01,119.040001,124.190002,117.000000,122.440002,84.337341,120679900
2013-12-01,122.870003,125.650002,118.250000,124.910004,86.761154,116195800
2014-01-01,124.459999,125.320000,111.110001,111.629997,77.537003,131342300
2014-02-01,112.349998,116.739998,109.269997,115.330002,80.106987,144016100
2014-03-01,114.790001,119.620003,113.680000,118.910004,83.327255,131053700
2014-04-01,119.150002,127.269997,116.500000,125.519997,87.959259,130384400
2014-05-01,125.660004,126.779999,121.650002,122.790001,86.046196,103880000
2014-06-01,122.930000,133.570007,121.720001,130.550003,92.265015,132581600
2014-07-01,130.940002,135.100006,128.029999,129.240005,91.339188,101737500
2014-08-01,127.760002,129.529999,124.580002,129.449997,91.487610,91354100
2014-09-01,129.199997,129.380005,118.660004,119.320000,85.045059,130169500
2014-10-01,118.800003,120.169998,106.650002,119.949997,85.494102,197236600
2014-11-01,119.830002,119.970001,108.430000,108.870003,77.596863,130610800
2014-12-01,109.379997,114.820000,100.150002,112.180000,80.697533,221038700
2015-01-01,111.629997,113.000000,98.879997,102.529999,73.755745,209711800
2015-02-01,103.980003,112.930000,102.970001,106.680000,76.741051,148268000
2015-03-01,106.320000,107.690002,100.660004,104.980003,76.260101,170304500
2015-04-01,105.769997,112.199997,104.080002,111.059998,80.676765,130040100
2015-05-01,110.279999,110.800003,102.379997,103.000000,74.821785,132871600
2015-06-01,103.470001,103.750000,96.220001,96.470001,70.776497,158810200
2015-07-01,96.300003,96.669998,88.010002,88.480003,64.914543,184583600
2015-08-01,87.279999,87.330002,69.580002,80.989998,59.419415,287869400
2015-09-01,78.760002,80.470001,74.309998,78.879997,58.600559,246188800
2015-10-01,79.720001,91.980003,77.309998,90.879997,67.515442,224753100
2015-11-01,90.610001,98.639999,87.790001,91.320000,67.842323,176699200
2015-12-01,90.970001,94.000000,84.250000,89.959999,67.648193,261449500
2016-01-01,89.529999,90.110001,75.330002,86.470001,65.023804,280097900
2016-02-01,85.150002,89.839996,79.849998,83.440002,62.745308,234915000
2016-03-01,84.120003,97.910004,83.370003,95.400002,72.648895,214769100
2016-04-01,93.690002,104.260002,92.430000,102.180000,77.812019,155690100
2016-05-01,101.830002,103.849998,98.519997,101.000000,76.913422,130875500
2016-06-01,100.239998,105.000000,98.769997,104.830002,80.673935,152096700
2016-07-01,104.779999,107.580002,99.849998,102.480003,78.865425,134262500
2016-08-01,101.330002,103.599998,97.910004,100.580002,77.403252,132677100
2016-09-01,100.349998,104.349998,97.529999,102.919998,80.038582,151268200
2016-10-01,102.550003,105.459999,99.610001,104.750000,81.461739,138659500
2016-11-01,105.510002,112.980003,104.250000,111.559998,86.757736,169962900
2016-12-01,112.790001,119.000000,112.209999,117.699997,92.448997,134506600
2017-01-01,118.379997,119.000000,110.720001,111.349998,87.461327,123832300
2017-02-01,111.199997,114.279999,109.269997,112.500000,88.364601,123281600
2017-03-01,112.919998,114.389999,105.820000,107.370003,85.142433,164742200
