"MacroTrends Data Download"
"CVX - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1970-01-02,3.3922,3.4672,3.3922,3.4672,526400
1970-01-05,3.4672,3.5090,3.4585,3.4837,1121600
1970-01-06,3.4837,3.5003,3.4174,3.4340,553600
1970-01-07,3.4340,3.4426,3.3922,3.4254,451200
1970-01-08,3.4672,3.5169,3.4672,3.4917,635200
1970-01-09,3.4917,3.5003,3.4758,3.5003,515200
1970-01-12,3.5003,3.5249,3.4506,3.4758,334400
1970-01-13,3.4758,3.4758,3.4174,3.4254,372800
1970-01-14,3.4254,3.4254,3.2926,3.3179,1124800
1970-01-15,3.3179,3.3344,3.2926,3.3099,336000
1970-01-16,3.3099,3.3179,3.2767,3.3099,425600
1970-01-19,3.3099,3.3099,3.2767,3.3013,508800
1970-01-20,3.3013,3.3013,3.2595,3.2681,588800
1970-01-21,3.2681,3.2767,3.2349,3.2435,454400
1970-01-22,3.2435,3.2847,3.2183,3.2515,640000
1970-01-23,3.2515,3.2515,3.2183,3.2349,427200
1970-01-26,3.2349,3.2349,3.1599,3.2104,732800
1970-01-27,3.2017,3.2017,3.1267,3.2017,540800
1970-01-28,3.2017,3.2183,3.0936,3.0936,499200
1970-01-29,3.0936,3.1188,3.0524,3.0856,696000
1970-01-30,3.0856,3.1188,3.0358,3.0604,817600
1970-02-02,3.0604,3.0856,3.0358,3.0524,937600
1970-02-03,3.0524,3.0604,3.0192,3.0272,1971200
1970-02-04,3.0272,3.0604,3.0272,3.0524,534400
1970-02-05,3.0524,3.0524,3.0272,3.0524,337600
1970-02-06,3.0524,3.0524,3.0272,3.0358,272000
1970-02-09,3.0358,3.0524,3.0272,3.0272,558400
1970-02-10,3.0272,3.0445,2.8699,2.8699,996800
1970-02-11,2.8699,2.9363,2.8036,2.9363,878400
1970-02-12,2.9363,2.9695,2.8368,2.8699,816000
1970-02-13,2.8699,2.9277,2.8281,2.8865,492800
1970-02-16,2.8865,2.9197,2.8613,2.9197,488000
1970-02-17,2.9197,2.9277,2.8786,2.9031,451200
1970-02-18,2.9197,2.9861,2.9197,2.9781,1028800
1970-02-19,2.9861,3.0358,2.9861,3.0113,824000
1970-02-20,3.0113,3.0524,3.0113,3.0524,1166400
1970-02-24,3.0524,3.0524,3.0272,3.0524,1043200
1970-02-25,3.0690,3.1520,3.0690,3.1520,593600
1970-02-26,3.1520,3.2104,3.1440,3.1851,862400
1970-02-27,3.1851,3.2183,3.1520,3.1520,1246400
1970-03-02,3.1520,3.1520,3.0690,3.0936,518400
1970-03-03,3.0936,3.1188,3.0272,3.0776,544000
1970-03-04,3.0776,3.1108,3.0445,3.0524,422400
1970-03-05,3.0445,3.0445,3.0113,3.0358,684800
1970-03-06,3.0358,3.0604,3.0192,3.0604,481600
1970-03-09,3.0604,3.1022,3.0192,3.0445,524800
1970-03-10,3.0445,3.0776,3.0272,3.0604,430400
1970-03-11,3.0604,3.0776,3.0524,3.0604,843200
1970-03-12,3.0604,3.0604,3.0272,3.0445,539200
1970-03-13,3.0445,3.0445,2.9695,3.0027,688000
1970-03-16,2.9781,2.9781,2.8699,2.9781,732800
1970-03-17,2.9781,2.9940,2.9363,2.9781,564800
1970-03-18,2.9781,3.0358,2.9609,3.0027,436800
1970-03-19,3.0027,3.0027,2.9277,2.9277,827200
1970-03-20,2.9277,2.9363,2.9031,2.9363,372800
1970-03-23,2.9197,2.9197,2.8786,2.9031,539200
1970-03-24,2.9031,2.9529,2.8865,2.9277,355200
1970-03-25,2.9449,3.0445,2.9449,2.9861,987200
1970-03-26,2.9781,2.9781,2.8865,2.9197,1644800
1970-03-30,2.9197,2.9197,2.8945,2.9118,628800
1970-03-31,2.9118,2.9609,2.9031,2.9529,579200
1970-04-01,2.9529,3.0113,2.9529,3.0113,1028800
1970-04-02,3.0113,3.0113,2.9277,2.9529,1150400
1970-04-03,2.9529,2.9861,2.9363,2.9861,449600
1970-04-06,2.9861,3.0027,2.9609,2.9940,384000
1970-04-07,2.9940,2.9940,2.9529,2.9529,422400
1970-04-08,2.9529,2.9781,2.9449,2.9781,321600
1970-04-09,2.9695,2.9695,2.9197,2.9695,520000
1970-04-10,2.9695,2.9695,2.9449,2.9529,360000
1970-04-13,2.9529,2.9695,2.9277,2.9363,408000
1970-04-14,2.9363,2.9363,2.9031,2.9118,563200
1970-04-15,2.9118,2.9197,2.8945,2.9118,385600
1970-04-16,2.9118,2.9118,2.8534,2.8699,816000
1970-04-17,2.8699,2.8945,2.8534,2.8786,286400
1970-04-20,2.8786,2.9031,2.8699,2.8786,350400
1970-04-21,2.8786,2.8945,2.8613,2.8786,302400
1970-04-22,2.8786,2.8786,2.8202,2.8613,440000
1970-04-23,2.8613,2.8699,2.8202,2.8534,516800
1970-04-24,2.8534,2.8699,2.8036,2.8122,548800
1970-04-27,2.8122,2.8368,2.7870,2.7870,582400
1970-04-28,2.7870,2.8122,2.7206,2.7459,860800
1970-04-29,2.7459,2.7790,2.6543,2.7704,873600
1970-04-30,2.7704,2.8122,2.7459,2.7704,430400
1970-05-01,2.7704,2.7704,2.6875,2.7704,707200
1970-05-04,2.7704,2.7790,2.6875,2.7206,537600
1970-05-05,2.7127,2.7127,2.6622,2.6709,633600
1970-05-06,2.6709,2.6875,2.6377,2.6622,1187200
1970-05-07,2.6622,2.6795,2.6291,2.6622,563200
1970-05-08,2.6622,2.6795,2.6463,2.6543,531200
1970-05-11,2.6543,2.6622,2.6211,2.6463,580800
1970-05-12,2.6463,2.6875,2.6045,2.6463,913600
1970-05-13,2.6463,2.6543,2.5627,2.6291,742400
1970-05-14,2.6291,2.7127,2.6211,2.6709,846400
1970-05-15,2.6709,2.7206,2.6463,2.7206,449600
1970-05-18,2.7206,2.7538,2.6875,2.7538,518400
1970-05-19,2.7538,2.7790,2.7041,2.7041,273600
1970-05-20,2.7041,2.7206,2.6543,2.6709,337600
1970-05-21,2.6709,2.6875,2.6211,2.6377,577600
1970-05-22,2.6377,2.7127,2.6291,2.6463,348800
1970-05-25,2.6463,2.6543,2.6211,2.6377,334400
1970-05-26,2.6377,2.6463,2.5959,2.6377,532800
1970-05-27,2.6377,2.7704,2.6291,2.7206,625600
1970-05-28,2.7286,2.8281,2.7286,2.8202,505600
1970-05-29,2.8202,2.8945,2.7950,2.8865,544000
1970-06-01,2.8865,2.9529,2.8613,2.9449,537600
1970-06-02,2.9449,2.9609,2.8534,2.9118,435200
1970-06-03,2.9118,2.9781,2.8865,2.9609,420800
1970-06-04,2.9609,2.9861,2.8613,2.8613,587200
1970-06-05,2.8454,2.8454,2.7870,2.7950,382400
1970-06-08,2.7950,2.8202,2.7618,2.7790,334400
1970-06-09,2.7704,2.7704,2.7206,2.7286,260800
1970-06-10,2.7286,2.7459,2.6954,2.7286,406400
1970-06-11,2.7286,2.7372,2.6709,2.7206,353600
1970-06-12,2.7206,2.7459,2.6954,2.7286,329600
1970-06-15,2.7206,2.7206,2.6954,2.7206,294400
1970-06-16,2.7206,2.8122,2.6954,2.7790,491200
1970-06-17,2.7790,2.8281,2.7372,2.7618,376000
1970-06-18,2.7618,2.7950,2.7206,2.7950,452800
1970-06-19,2.7950,2.8122,2.7618,2.7790,355200
1970-06-22,2.7704,2.7704,2.7206,2.7459,288000
1970-06-23,2.7459,2.7538,2.7206,2.7286,321600
1970-06-24,2.7127,2.7127,2.6543,2.6795,448000
1970-06-25,2.6795,2.6875,2.6543,2.6709,300800
1970-06-26,2.6709,2.6795,2.6543,2.6795,291200
1970-06-29,2.6709,2.6709,2.6543,2.6709,238400
1970-06-30,2.6709,2.6795,2.6543,2.6709,313600
1970-07-01,2.6709,2.6795,2.6377,2.6622,321600
1970-07-02,2.6622,2.6795,2.6377,2.6463,307200
1970-07-06,2.6463,2.6463,2.5627,2.5800,907200
1970-07-07,2.5800,2.5879,2.5382,2.5547,545600
1970-07-08,2.5547,2.5800,2.5216,2.5800,585600
1970-07-09,2.5800,2.6045,2.5627,2.5879,529600
1970-07-10,2.6045,2.6377,2.6045,2.6291,556800
1970-07-13,2.6377,2.6543,2.6377,2.6543,464000
1970-07-14,2.6543,2.6709,2.6291,2.6377,387200
1970-07-15,2.6377,2.6709,2.6291,2.6463,366400
1970-07-16,2.6709,2.7286,2.6709,2.7206,748800
1970-07-17,2.7286,2.8036,2.7286,2.8036,838400
1970-07-20,2.8036,2.8368,2.7950,2.8202,811200
1970-07-21,2.8202,2.8534,2.7950,2.8202,716800
1970-07-22,2.8202,2.8454,2.7870,2.8122,459200
1970-07-23,2.8122,2.9529,2.8036,2.9197,1011200
1970-07-24,2.9197,2.9781,2.8699,2.8865,590400
1970-07-27,2.8865,2.9118,2.8699,2.8865,475200
1970-07-28,2.8865,2.8945,2.8534,2.8534,492800
1970-07-29,2.8534,2.8945,2.8534,2.8613,344000
1970-07-30,2.8699,2.9118,2.8699,2.9031,822400
1970-07-31,2.9118,2.9529,2.9118,2.9197,504000
1970-08-03,2.9197,2.9197,2.8534,2.8945,412800
1970-08-04,2.8699,2.8699,2.8036,2.8699,304000
1970-08-05,2.8699,2.8865,2.8281,2.8613,296000
1970-08-06,2.8613,2.8786,2.8281,2.8613,312000
1970-08-07,2.8613,2.9695,2.8534,2.9529,537600
1970-08-10,2.9529,2.9695,2.8613,2.9031,630400
1970-08-11,2.9031,2.9031,2.8699,2.8786,187200
1970-08-12,2.8786,2.8865,2.8534,2.8865,248000
1970-08-13,2.8865,2.8865,2.8454,2.8786,256000
1970-08-14,2.8786,2.8945,2.8281,2.8281,316800
1970-08-17,2.8281,2.8368,2.7950,2.8202,462400
1970-08-18,2.8202,2.8865,2.8202,2.8865,716800
1970-08-19,2.9031,2.9940,2.9031,2.9529,1286400
1970-08-20,2.9609,3.0604,2.9609,3.0604,1256000
1970-08-21,3.0604,3.0936,3.0604,3.0856,992000
1970-08-24,3.0936,3.1851,3.0936,3.1440,1440000
1970-08-25,3.1440,3.1599,3.0936,3.1520,484800
1970-08-26,3.1440,3.1440,3.0936,3.0936,585600
1970-08-27,3.0936,3.1354,3.0604,3.1354,796800
1970-08-28,3.1354,3.1354,3.0936,3.1354,456000
1970-08-31,3.1354,3.1520,3.1354,3.1520,412800
1970-09-01,3.1520,3.1520,3.1188,3.1440,611200
1970-09-02,3.1440,3.1520,3.1022,3.1520,475200
1970-09-03,3.1520,3.1772,3.1440,3.1686,550400
1970-09-04,3.1686,3.1851,3.1520,3.1599,568000
1970-09-08,3.1599,3.1772,3.1022,3.1686,585600
1970-09-09,3.1686,3.1851,3.1440,3.1599,436800
1970-09-10,3.1520,3.1520,3.0856,3.0856,403200
1970-09-11,3.0856,3.1188,3.0776,3.0936,328000
1970-09-14,3.0936,3.1108,3.0524,3.0690,300800
1970-09-15,3.0690,3.0776,3.0272,3.0445,297600
1970-09-16,3.0445,3.0445,2.9940,3.0192,1110400
1970-09-17,3.0192,3.0524,3.0113,3.0272,692800
1970-09-18,3.0272,3.1440,3.0272,3.1022,1400000
1970-09-21,3.1022,3.1022,3.0524,3.0524,593600
1970-09-22,3.0272,3.0272,2.9861,2.9940,593600
1970-09-23,2.9940,3.1267,2.9861,3.0604,1156800
1970-09-24,3.0604,3.1022,3.0604,3.0856,1000000
1970-09-25,3.0856,3.1108,3.0690,3.1022,552000
1970-09-28,3.1022,3.1022,3.0604,3.0936,419200
1970-09-29,3.0936,3.1022,3.0524,3.0776,596800
1970-09-30,3.0690,3.0690,3.0192,3.0272,558400
1970-10-01,3.0272,3.0524,3.0027,3.0524,262400
1970-10-02,3.0524,3.1188,3.0524,3.1108,758400
1970-10-05,3.1188,3.1599,3.1188,3.1599,632000
1970-10-06,3.1599,3.2104,3.1520,3.2017,912000
1970-10-07,3.2017,3.2263,3.1851,3.2263,769600
1970-10-08,3.2263,3.2926,3.2104,3.2263,1048000
1970-10-09,3.2263,3.2349,3.1686,3.1686,990400
1970-10-12,3.1686,3.1772,3.1354,3.1599,228800
1970-10-13,3.1599,3.1686,3.1354,3.1440,531200
1970-10-14,3.1440,3.1851,3.1440,3.1851,376000
1970-10-15,3.1851,3.2263,3.1772,3.2263,454400
1970-10-16,3.2263,3.2435,3.1931,3.2263,377600
1970-10-19,3.2183,3.2183,3.1599,3.1599,409600
1970-10-20,3.1599,3.1851,3.1267,3.1354,348800
1970-10-21,3.1440,3.1931,3.1440,3.1851,464000
1970-10-22,3.1851,3.1931,3.1599,3.1599,377600
1970-10-23,3.1599,3.1851,3.1520,3.1851,536000
1970-10-26,3.1851,3.1851,3.1267,3.1267,388800
1970-10-27,3.1267,3.1267,3.0690,3.1188,441600
1970-10-28,3.1188,3.1520,3.0604,3.1520,667200
1970-10-29,3.1520,3.1851,3.1354,3.1686,737600
1970-10-30,3.1686,3.1931,3.1354,3.1931,654400
1970-11-02,3.1931,3.1931,3.1686,3.1772,684800
1970-11-03,3.1772,3.2104,3.1686,3.2017,385600
1970-11-04,3.1851,3.1851,3.1440,3.1851,435200
1970-11-05,3.1851,3.2017,3.1599,3.1851,582400
1970-11-06,3.1851,3.2104,3.1851,3.2104,596800
1970-11-09,3.2104,3.2183,3.1851,3.2017,403200
1970-11-10,3.2017,3.2104,3.1851,3.2017,526400
1970-11-11,3.2104,3.2349,3.2104,3.2183,473600
1970-11-12,3.2183,3.2349,3.2017,3.2183,395200
1970-11-13,3.2104,3.2104,3.1851,3.1931,456000
1970-11-16,3.1931,3.2017,3.1772,3.1851,494400
1970-11-17,3.1851,3.2017,3.1851,3.1851,222400
1970-11-18,3.1851,3.1851,3.1520,3.1686,312000
1970-11-19,3.1686,3.1772,3.1520,3.1686,257600
1970-11-20,3.1686,3.1686,3.1354,3.1440,324800
1970-11-23,3.1440,3.1772,3.1267,3.1599,444800
1970-11-24,3.1599,3.2017,3.1267,3.1851,598400
1970-11-25,3.1851,3.2681,3.1851,3.2435,849600
1970-11-27,3.2435,3.3179,3.2349,3.3179,1160000
1970-11-30,3.3179,3.4426,3.3179,3.3842,2496000
1970-12-01,3.3842,3.4506,3.3590,3.3763,1976000
1970-12-02,3.3763,3.4094,3.3510,3.3842,492800
1970-12-03,3.3842,3.4254,3.3676,3.3842,768000
1970-12-04,3.3842,3.3922,3.3590,3.3922,814400
1970-12-07,3.3922,3.4254,3.3676,3.4174,1755200
1970-12-08,3.4174,3.4506,3.4008,3.4426,1222400
1970-12-09,3.4426,3.4917,3.4174,3.4837,1080000
1970-12-10,3.4837,3.5249,3.4758,3.4917,1008000
1970-12-11,3.5003,3.5501,3.5003,3.5249,764800
1970-12-14,3.5249,3.5249,3.4837,3.4837,352000
1970-12-15,3.4837,3.5003,3.4585,3.4758,420800
1970-12-16,3.4758,3.4837,3.4174,3.4672,452800
1970-12-17,3.4672,3.5249,3.4672,3.5249,296000
1970-12-18,3.5249,3.5421,3.5090,3.5249,345600
1970-12-21,3.5249,3.5501,3.5090,3.5421,384000
1970-12-22,3.5421,3.5421,3.4917,3.5169,894400
1970-12-23,3.5169,3.5833,3.5003,3.5581,718400
1970-12-24,3.5581,3.5753,3.5421,3.5667,200000
1970-12-28,3.5667,3.5667,3.5249,3.5667,633600
1970-12-29,3.5667,3.5999,3.5667,3.5999,707200
1970-12-30,3.6085,3.6417,3.6085,3.6331,587200
1970-12-31,3.6331,3.6417,3.6085,3.6165,377600
1971-01-04,3.6085,3.6085,3.5501,3.5501,361600
1971-01-05,3.5501,3.5753,3.5249,3.5581,734400
1971-01-06,3.5581,3.5912,3.5581,3.5753,473600
1971-01-07,3.5753,3.6244,3.5667,3.5912,870400
1971-01-08,3.5912,3.6244,3.5833,3.5999,574400
1971-01-11,3.5999,3.6331,3.5003,3.5833,708800
1971-01-12,3.5753,3.5753,3.5249,3.5335,577600
1971-01-13,3.5090,3.5090,3.3258,3.3763,2430400
1971-01-14,3.3763,3.3842,3.2847,3.3842,1636800
1971-01-15,3.3842,3.4008,3.3676,3.3842,697600
1971-01-18,3.3842,3.4340,3.3763,3.4340,820800
1971-01-19,3.4340,3.4672,3.4254,3.4672,712000
1971-01-20,3.4672,3.4917,3.4506,3.4758,617600
1971-01-21,3.4758,3.5090,3.4585,3.4837,849600
1971-01-22,3.4837,3.5501,3.4758,3.5169,1000000
1971-01-25,3.5003,3.5003,3.4506,3.4672,662400
1971-01-26,3.4672,3.4672,3.4340,3.4506,659200
1971-01-27,3.4426,3.4426,3.4094,3.4426,529600
1971-01-28,3.4426,3.4917,3.4174,3.4585,619200
1971-01-29,3.4672,3.5421,3.4672,3.5335,635200
1971-02-01,3.5501,3.6165,3.5501,3.5833,1416000
1971-02-02,3.5833,3.6085,3.4837,3.5090,915200
1971-02-03,3.5090,3.5421,3.4254,3.5421,676800
1971-02-04,3.5090,3.5090,3.4672,3.4917,331200
1971-02-05,3.4917,3.5421,3.4758,3.5335,540800
1971-02-08,3.5335,3.5421,3.5169,3.5421,400000
1971-02-09,3.5421,3.5501,3.4917,3.4917,526400
1971-02-10,3.4917,3.5421,3.4758,3.5090,668800
1971-02-11,3.5090,3.5421,3.5003,3.5090,721600
1971-02-12,3.5090,3.5912,3.5090,3.5833,968000
1971-02-16,3.5999,3.6417,3.5999,3.5999,1284800
1971-02-17,3.5999,3.6417,3.5999,3.6244,827200
1971-02-18,3.6244,3.6417,3.5833,3.6331,790400
1971-02-19,3.6331,3.6417,3.6244,3.6331,372800
1971-02-22,3.6331,3.6331,3.5667,3.5999,668800
1971-02-23,3.5999,3.6085,3.5581,3.5667,579200
1971-02-24,3.5667,3.6085,3.5501,3.5999,704000
1971-02-25,3.5999,3.7080,3.5912,3.6994,1016000
1971-02-26,3.6994,3.6994,3.5581,3.6417,1195200
1971-03-01,3.6417,3.6662,3.6244,3.6496,496000
1971-03-02,3.6496,3.6994,3.6417,3.6908,820800
1971-03-03,3.6908,3.7412,3.6908,3.7160,702400
1971-03-04,3.7160,3.7412,3.6908,3.7326,496000
1971-03-05,3.7326,3.8487,3.7326,3.8408,1123200
1971-03-08,3.8408,3.8819,3.8408,3.8487,819200
1971-03-09,3.8487,3.8819,3.8321,3.8487,747200
1971-03-10,3.8487,3.8653,3.8235,3.8321,532800
1971-03-11,3.8321,3.8567,3.8076,3.8487,334400
1971-03-12,3.8487,3.8567,3.8321,3.8487,291200
1971-03-15,3.8487,3.9071,3.8408,3.9071,312000
1971-03-16,3.9071,3.9482,3.8985,3.9403,400000
1971-03-17,3.9071,3.9071,3.8487,3.8819,766400
1971-03-18,3.8819,3.8985,3.8567,3.8653,963200
1971-03-19,3.8653,3.8653,3.8155,3.8155,518400
1971-03-22,3.8155,3.8235,3.7744,3.7989,364800
1971-03-23,3.7989,3.8653,3.7903,3.8487,507200
1971-03-24,3.8487,3.8567,3.7824,3.7989,753600
1971-03-25,3.7824,3.7824,3.6828,3.7658,945600
1971-03-26,3.7658,3.7903,3.7492,3.7744,209600
1971-03-29,3.7744,3.7824,3.7080,3.7326,406400
1971-03-30,3.7326,3.7492,3.6994,3.7326,337600
1971-03-31,3.7326,3.7744,3.7240,3.7492,356800
1971-04-01,3.7492,3.7658,3.7240,3.7412,235200
1971-04-02,3.7412,3.7658,3.7412,3.7492,312000
1971-04-05,3.7571,3.8076,3.7571,3.7903,473600
1971-04-06,3.8076,3.8899,3.8076,3.8899,800000
1971-04-07,3.8899,3.9814,3.8819,3.9562,774400
1971-04-08,3.9562,3.9980,3.9562,3.9562,616000
1971-04-12,3.9562,3.9980,3.9403,3.9894,400000
1971-04-13,3.9894,4.0066,3.9562,3.9562,454400
1971-04-14,3.9562,3.9648,3.8985,3.9482,304000
1971-04-15,3.9482,4.0226,3.9317,4.0146,795200
1971-04-16,4.0226,4.1221,4.0226,4.0889,915200
1971-04-19,4.0889,4.1725,4.0557,4.1725,478400
1971-04-20,4.1725,4.1725,4.1141,4.1473,808000
1971-04-21,4.1307,4.1307,4.0730,4.1221,520000
1971-04-22,4.1221,4.1394,4.0976,4.1141,364800
1971-04-23,4.1141,4.1639,4.0644,4.1639,432000
1971-04-26,4.1639,4.1971,4.1141,4.1141,603200
1971-04-27,4.1141,4.1221,4.0730,4.0889,403200
1971-04-28,4.0976,4.1885,4.0976,4.1221,411200
1971-04-29,4.1473,4.2057,4.1473,4.1473,414400
1971-04-30,4.1473,4.1805,4.1307,4.1725,246400
1971-05-03,4.1639,4.1639,4.0810,4.1221,436800
1971-05-04,4.0976,4.0976,4.0312,4.0810,449600
1971-05-05,4.0810,4.1062,4.0557,4.0810,284800
1971-05-06,4.0810,4.0810,4.0312,4.0478,310400
1971-05-07,4.0398,4.0398,3.9317,4.0146,552000
1971-05-10,4.0146,4.0146,3.9562,4.0146,520000
1971-05-11,4.0146,4.0644,3.9980,4.0478,344000
1971-05-12,4.0478,4.0810,4.0312,4.0398,452800
1971-05-13,4.0146,4.0146,3.9403,3.9562,406400
1971-05-14,3.9562,3.9735,3.8653,3.9071,531200
1971-05-17,3.8985,3.8985,3.8321,3.8653,353600
1971-05-18,3.8653,3.9071,3.8076,3.8487,524800
1971-05-19,3.8567,3.9071,3.8567,3.8567,323200
1971-05-20,3.8567,3.8985,3.8567,3.8819,294400
1971-05-21,3.8819,3.8819,3.8487,3.8487,216000
1971-05-24,3.8487,3.8653,3.7744,3.7989,406400
1971-05-25,3.7744,3.7744,3.6908,3.7492,680000
1971-05-26,3.7492,3.7824,3.7326,3.7571,462400
1971-05-27,3.7571,3.7744,3.7326,3.7744,481600
1971-05-28,3.7744,3.7903,3.7492,3.7571,308800
1971-06-01,3.7571,3.8487,3.7492,3.8076,296000
1971-06-02,3.8076,3.8739,3.7824,3.8567,470400
1971-06-03,3.9071,3.9735,3.9071,3.9071,526400
1971-06-04,3.9151,3.9814,3.9151,3.9814,497600
1971-06-07,3.9735,3.9735,3.9482,3.9562,366400
1971-06-08,3.9562,3.9562,3.9230,3.9230,348800
1971-06-09,3.9230,3.9230,3.8487,3.8739,390400
1971-06-10,3.8739,3.9071,3.8653,3.8899,254400
1971-06-11,3.8899,3.9151,3.8899,3.8899,313600
1971-06-14,3.8899,3.9151,3.8819,3.8899,193600
1971-06-15,3.8899,3.9071,3.8653,3.8899,348800
1971-06-16,3.8899,3.8985,3.8155,3.8155,1140800
1971-06-17,3.8076,3.8076,3.7571,3.7744,400000
1971-06-18,3.7744,3.7824,3.7080,3.7326,1129600
1971-06-21,3.7160,3.7160,3.6165,3.6331,886400
1971-06-22,3.6331,3.6828,3.6331,3.6576,1731200
1971-06-23,3.6576,3.6662,3.6165,3.6496,604800
1971-06-24,3.6496,3.6908,3.6417,3.6908,1088000
1971-06-25,3.6994,3.7492,3.6994,3.7240,457600
1971-06-28,3.7240,3.7326,3.6828,3.7160,484800
1971-06-29,3.7160,3.7658,3.7080,3.7412,481600
1971-06-30,3.7412,3.7744,3.7160,3.7744,540800
1971-07-01,3.7744,3.8076,3.7240,3.7412,516800
1971-07-02,3.7412,3.7744,3.7240,3.7571,627200
1971-07-06,3.7571,3.8487,3.7571,3.7744,550400
1971-07-07,3.7744,3.7903,3.7412,3.7492,457600
1971-07-08,3.7658,3.7989,3.7658,3.7744,244800
1971-07-09,3.7744,3.8408,3.7658,3.7989,350400
1971-07-12,3.7989,3.8155,3.7658,3.7903,556800
1971-07-13,3.7903,3.7989,3.7571,3.7571,374400
1971-07-14,3.7571,3.7824,3.7492,3.7824,179200
1971-07-15,3.7824,3.8076,3.7658,3.7744,446400
1971-07-16,3.7824,3.8321,3.7824,3.7824,544000
1971-07-19,3.7824,3.8155,3.7658,3.7903,376000
1971-07-20,3.7903,3.8155,3.7903,3.8155,464000
1971-07-21,3.8155,3.8155,3.7903,3.7989,452800
1971-07-22,3.7989,3.8155,3.7824,3.7903,320000
1971-07-23,3.7903,3.8321,3.7903,3.8321,200000
1971-07-26,3.8321,3.9317,3.8321,3.8985,1222400
1971-07-27,3.8985,3.9151,3.8235,3.8487,675200
1971-07-28,3.8487,3.8819,3.8235,3.8321,336000
1971-07-29,3.8321,3.8567,3.8076,3.8408,468800
1971-07-30,3.8408,3.8408,3.7824,3.7824,363200
1971-08-02,3.7903,3.8408,3.7903,3.7903,284800
1971-08-03,3.7903,3.8076,3.7658,3.7658,596800
1971-08-04,3.7412,3.7412,3.6994,3.6994,443200
1971-08-05,3.6994,3.7326,3.6828,3.7080,307200
1971-08-06,3.7080,3.7160,3.6828,3.6908,196800
1971-08-09,3.6908,3.7080,3.6576,3.6576,230400
1971-08-10,3.6576,3.7080,3.6496,3.6496,476800
1971-08-11,3.6496,3.6828,3.6496,3.6662,355200
1971-08-12,3.6662,3.7160,3.6496,3.6994,315200
1971-08-13,3.6994,3.7240,3.6576,3.6749,272000
1971-08-16,3.6749,3.8408,3.5249,3.6165,1446400
1971-08-17,3.6165,3.6331,3.5249,3.5912,1612800
1971-08-18,3.5912,3.5912,3.5249,3.5249,1035200
1971-08-19,3.5090,3.5090,3.4174,3.4506,928000
1971-08-20,3.4506,3.4758,3.4340,3.4506,665600
1971-08-23,3.4672,3.5667,3.4672,3.5501,851200
1971-08-24,3.5753,3.6994,3.5753,3.6496,817600
1971-08-25,3.6496,3.7326,3.6496,3.6994,550400
1971-08-26,3.6828,3.6828,3.6331,3.6496,673600
1971-08-27,3.6496,3.6576,3.6165,3.6165,430400
1971-08-30,3.6165,3.6417,3.5833,3.5999,400000
1971-08-31,3.5833,3.5833,3.5501,3.5753,312000
1971-09-01,3.5753,3.6331,3.5753,3.6331,212800
1971-09-02,3.6331,3.6828,3.6085,3.6417,257600
1971-09-03,3.6417,3.6908,3.6085,3.6908,440000
1971-09-07,3.7160,3.7903,3.7160,3.7326,748800
1971-09-08,3.7326,3.7492,3.6994,3.7160,1113600
1971-09-09,3.7160,3.7160,3.6244,3.6749,481600
1971-09-10,3.6662,3.6662,3.5833,3.6165,516800
1971-09-13,3.6165,3.6662,3.5912,3.6576,404800
1971-09-14,3.6662,3.7080,3.6662,3.6908,1387200
1971-09-15,3.6908,3.6994,3.6662,3.6908,462400
1971-09-16,3.6908,3.7080,3.6662,3.6662,344000
1971-09-17,3.6662,3.6994,3.6662,3.6994,320000
1971-09-20,3.6994,3.6994,3.6662,3.6908,356800
1971-09-21,3.6908,3.6994,3.6749,3.6828,291200
1971-09-22,3.6828,3.6908,3.6331,3.6496,520000
1971-09-23,3.6496,3.6908,3.5912,3.6828,385600
1971-09-24,3.6828,3.7080,3.6662,3.6662,520000
1971-09-27,3.6662,3.6828,3.6331,3.6576,408000
1971-09-28,3.6576,3.6994,3.6165,3.6662,486400
1971-09-29,3.6662,3.6908,3.6417,3.6828,342400
1971-09-30,3.6908,3.7326,3.6908,3.7240,320000
1971-10-01,3.7240,3.7326,3.6908,3.7160,310400
1971-10-04,3.7160,3.7160,3.6908,3.6994,414400
1971-10-05,3.6994,3.7160,3.6908,3.6994,256000
1971-10-06,3.6994,3.7326,3.6576,3.7326,716800
1971-10-07,3.7326,3.7326,3.6994,3.7160,1731200
1971-10-08,3.7160,3.7240,3.6576,3.6994,420800
1971-10-11,3.6994,3.6994,3.6576,3.6908,304000
1971-10-12,3.6908,3.6908,3.6496,3.6662,494400
1971-10-13,3.6662,3.6749,3.6496,3.6576,385600
1971-10-14,3.6576,3.6749,3.6244,3.6417,368000
1971-10-15,3.6331,3.6331,3.5999,3.6085,571200
